"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M.APC.24h.1"	"DOID:4001"	"ovarian carcinoma"	"40/621"	"286/8007"	0.000169260581059332	0.00829741750762077	0.00684898077526269	"5243/5244/290/506/9212/596/650/675/822/896/898/8837/2919/3576/7852/1803/1875/2067/2274/10023/1839/3486/3815/3838/4171/4174/4288/4321/4609/54984/5732/6513/10011/3925/7052/7133/7298/1462/7422/7516"	40
"M.APC.24h.2"	"DOID:4001"	"ovarian carcinoma"	"19/244"	"286/8007"	0.00113404562621176	0.0084145335076303	0.00514620102789504	"5244/596/822/8837/2919/3576/7852/1803/1839/4312/4321/4322/5328/7799/5743/387/864/6275/1462"	19
"M.APC.24h.3"	"DOID:4001"	"ovarian carcinoma"	"38/543"	"286/8007"	4.36869608611237e-05	0.00113440475036051	0.000798628302057736	"5244/214/6790/596/675/822/941/1803/1875/1906/2119/10023/1839/3077/3117/3586/3569/3685/3690/4321/4323/4318/4609/4851/10630/5328/5734/389/6275/6515/8869/3925/4070/7039/7052/7057/7124/7295"	38
"M.APC.24h.5"	"DOID:4001"	"ovarian carcinoma"	"36/496"	"286/8007"	3.28672268678083e-05	0.00067983263994993	0.000373284294066521	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	36
"M.APC.24h.8"	"DOID:4001"	"ovarian carcinoma"	"7/57"	"286/8007"	0.00394387882554281	0.0323521309907808	0.0216005205412131	"896/4316/7124/3036/1843/4318/596"	7
"M.APC.4h.1"	"DOID:4001"	"ovarian carcinoma"	"11/112"	"286/8007"	0.00211894176279814	0.0393991308494187	0.0299159835095373	"5244/596/8837/1906/10023/1839/3586/4609/5328/10011/7057"	11
"M.APC.5d.1"	"DOID:4001"	"ovarian carcinoma"	"23/359"	"286/8007"	0.00463619212186289	0.042555571630425	0.0314299718767659	"5244/6790/822/941/8837/3576/1906/2274/3119/3485/3569/4318/4851/5467/5468/7799/389/6515/7039/7052/7124/7295/7422"	23
"M.Neutr.36h.1"	"DOID:4001"	"ovarian carcinoma"	"15/179"	"286/8007"	0.00181497479579298	0.0205093656392396	0.0135452865858026	"290/8837/1116/3576/10023/1839/3091/3815/4282/4609/8856/5468/864/6515/7124"	15
"Musc.Skel.24h.1"	"DOID:4001"	"ovarian carcinoma"	"36/496"	"286/8007"	3.28672268678083e-05	0.00067983263994993	0.000373284294066521	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	36
"E.Corn.6h.1"	"DOID:2394"	"ovarian cancer"	"13/83"	"312/8007"	1.67979545401517e-05	0.00209134534024888	0.00163559031048845	"650/1843/2353/1839/3119/4254/5653/4170/10630/4070/7042/7057/1831"	13
"E.Pan.3d.1"	"DOID:2394"	"ovarian cancer"	"43/441"	"312/8007"	1.65498222315975e-08	1.89552021717087e-06	1.29873868916766e-06	"1026/10630/11145/1462/1490/1803/182/1831/2022/2113/2119/2149/216/2277/2353/2719/290/329/3479/3486/3624/4193/4254/4313/4322/4646/4792/5054/5058/5243/5244/5328/5468/5734/5743/595/6275/6615/7052/7057/780/857/8869"	43
"E.Pan.7d.1"	"DOID:2394"	"ovarian cancer"	"60/886"	"312/8007"	1.02870304921997e-05	0.000627514030546548	0.000496436620525687	"10000/10418/1462/1490/1803/182/1831/1978/2022/2113/2118/2119/214/2149/216/2348/2353/2719/290/329/3479/3485/3486/3624/3685/3925/4254/4282/4313/4321/4322/4646/4792/5054/5058/51447/5243/5244/5328/5468/5734/5743/5934/595/596/6275/6513/6615/6714/7042/7052/7057/7076/7421/7490/81/857/8826/896/960"	60
"E.Pr.24h.1"	"DOID:2394"	"ovarian cancer"	"36/545"	"312/8007"	0.00117744138875113	0.00777302770460093	0.00446389846141848	"3123/7015/3206/6382/7124/8848/3117/1906/596/5268/4312/5054/8842/1978/6275/3479/1831/4313/1839/4322/2353/2274/4254/820/214/10011/1950/182/1956/2100/4851/2348/50943/7849/834/3576"	36
"E.Pr.24h.2"	"DOID:2394"	"ovarian cancer"	"44/504"	"312/8007"	2.85743168181307e-07	2.48279063908647e-05	1.72782711052322e-05	"3569/7057/1906/1803/5268/5054/63928/3283/4316/5743/4254/4318/3688/7052/8869/3037/5653/648/1490/2068/10630/4322/2353/4615/51773/820/5734/595/7534/3685/2113/2149/7076/1462/1950/2119/657/1843/3486/857/3624/7849/780/1026"	44
"E.Pr.48h.1"	"DOID:2394"	"ovarian cancer"	"13/120"	"312/8007"	0.000762147059156295	0.0102724168842805	0.00715057881588286	"1366/22943/1906/2149/2353/3485/3486/3569/3685/4313/4854/5359/7052"	13
"E.Pr.6h.1"	"DOID:2394"	"ovarian cancer"	"17/132"	"312/8007"	1.3069540645013e-05	0.000679616113540676	0.000472337784714505	"595/1906/2149/2274/2353/3091/3486/3569/182/11178/4780/10630/5054/4070/7057/1831/7424"	17
"F.F.36h.1"	"DOID:2394"	"ovarian cancer"	"37/536"	"312/8007"	0.000439068029404139	0.00643814192508462	0.00434378595517719	"5244/216/6790/9212/329/675/6356/4345/941/3576/1803/1806/1956/2064/2353/2896/1839/3077/3117/3315/3569/182/3838/4174/4288/10631/5732/387/864/6275/5268/7124/7157/7421/7422/7508/7516"	37
"F.F.36h.2"	"DOID:2394"	"ovarian cancer"	"27/293"	"312/8007"	2.59273885241355e-05	0.00364110486772608	0.00318907537631292	"506/9212/675/834/595/8837/22943/1803/1806/1909/1839/3397/3600/182/3815/3838/4171/4174/4288/5328/10631/387/5054/8848/7298/2277/7516"	27
"L.Pbmc.24h.2"	"DOID:2394"	"ovarian cancer"	"18/225"	"312/8007"	0.00293840699699772	0.0201596093900882	0.0134497023358631	"822/3119/3315/7295/1906/6275/1462/820/8848/3569/8869/2119/1831/5058/1026/4318/5468/3117"	18
"L.Pbmc.6h.1"	"DOID:2394"	"ovarian cancer"	"8/65"	"312/8007"	0.00354181050530378	0.0175334255593138	0.00970570081923177	"10630/1906/820/8848/3569/290/1026/4318"	8
"L.Pbmc.8h.1"	"DOID:2394"	"ovarian cancer"	"15/140"	"312/8007"	0.000344154343982187	0.00361070404957582	0.0020569438935599	"5328/10630/214/837/3091/1906/7057/820/8848/3569/7052/7076/290/7133/1026"	15
"L.Pbmc.8h.2"	"DOID:2394"	"ovarian cancer"	"21/158"	"312/8007"	7.3331903394813e-07	2.22568606295035e-05	1.16959757204408e-05	"5328/3119/10630/214/389/3091/1906/6275/7057/820/1803/3569/7052/7076/2022/290/7133/1843/1026/8848/3117"	21
"M.APC.12h.1"	"DOID:2394"	"ovarian cancer"	"45/600"	"312/8007"	1.30732687909351e-05	0.0014206440820189	0.000929841268257983	"5244/675/682/836/874/6362/595/4345/941/1027/8837/3576/1906/4072/2119/2274/2353/5045/3091/3119/3485/3569/51447/3685/182/4318/4851/4854/10630/5329/5359/5467/7799/5732/1827/864/5054/2810/6515/4070/7039/7052/7124/7422/7508"	45
"M.APC.12h.2"	"DOID:2394"	"ovarian cancer"	"26/357"	"312/8007"	0.00150431515435692	0.0230258422771066	0.0168768863403373	"5244/6790/822/4345/941/8837/3576/1906/2274/5045/3119/3569/3685/4318/4851/5467/5468/7799/5590/6515/7039/7052/7124/7295/7422/7490"	26
"M.APC.24h.1"	"DOID:2394"	"ovarian cancer"	"40/621"	"312/8007"	0.00101621904479896	0.0306038273875993	0.0252614774699012	"5243/5244/290/506/9212/596/650/675/822/896/898/8837/2919/3576/7852/1803/1875/2067/2274/10023/1839/3486/3815/3838/4171/4174/4288/4321/4609/54984/5732/6513/10011/3925/7052/7133/7298/1462/7422/7516"	40
"M.APC.24h.2"	"DOID:2394"	"ovarian cancer"	"19/244"	"312/8007"	0.00307578691226911	0.0158945419364683	0.00972086069622291	"5244/596/822/8837/2919/3576/7852/1803/1839/4312/4321/4322/5328/7799/5743/387/864/6275/1462"	19
"M.APC.24h.3"	"DOID:2394"	"ovarian cancer"	"40/543"	"312/8007"	6.24612245810433e-05	0.00135159149857313	0.000951529181483145	"5244/214/6790/596/675/822/4345/941/1803/1875/1906/2119/10023/5045/1839/3077/3117/3586/3569/3685/3690/4321/4323/4318/4609/4851/10630/5328/5734/389/6275/6515/8869/3925/4070/7039/7052/7057/7124/7295"	40
"M.APC.24h.5"	"DOID:2394"	"ovarian cancer"	"37/496"	"312/8007"	9.28144860886418e-05	0.00138556018897391	0.00076078703291724	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5329/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	37
"M.APC.24h.8"	"DOID:2394"	"ovarian cancer"	"7/57"	"312/8007"	0.00632605280737678	0.0415450407108584	0.0277383429708588	"896/4316/7124/3036/1843/4318/596"	7
"M.APC.4h.1"	"DOID:2394"	"ovarian cancer"	"12/112"	"312/8007"	0.00132916264444487	0.0393991308494187	0.0299159835095373	"5244/596/4345/8837/1906/10023/1839/3586/4609/5328/10011/7057"	12
"M.APC.5d.1"	"DOID:2394"	"ovarian cancer"	"26/359"	"312/8007"	0.00162878806647445	0.0252995811454893	0.0186853352788283	"5244/6790/822/4345/941/8837/3576/1906/2274/5045/3119/3485/3569/4318/4851/5467/5468/7799/389/6515/7039/7052/7124/7295/7422/7490"	26
"M.Neutr.36h.1"	"DOID:2394"	"ovarian cancer"	"15/179"	"312/8007"	0.0041670576470005	0.032895243307498	0.0217254646363741	"290/8837/1116/3576/10023/1839/3091/3815/4282/4609/8856/5468/864/6515/7124"	15
"Musc.Skel.24h.1"	"DOID:2394"	"ovarian cancer"	"37/496"	"312/8007"	9.28144860886418e-05	0.00138556018897391	0.00076078703291724	"8647/214/9459/941/8837/3576/7852/1906/1909/2149/1839/3315/3486/3569/3624/3815/4171/4288/4322/4316/4318/4790/54984/5329/5468/5743/5747/864/5054/6615/6714/7124/7133/7298/1462/7422/7516"	37
"E.Pan.3d.1"	"DOID:3070"	"malignant glioma"	"26/441"	"207/8007"	6.40444211067208e-05	0.00115747752757634	0.000793059780258733	"1026/104/10512/3371/3479/3566/3956/4147/4155/4193/4313/4314/5054/5154/5328/5743/57447/5915/595/6091/6275/7474/8828/8829/8862/9588"	26
"E.Pan.7d.1"	"DOID:3070"	"malignant glioma"	"45/886"	"207/8007"	5.37637132390367e-06	0.000430647343044684	0.000340692161788422	"10124/10161/10381/104/10457/10512/3312/3371/3417/3418/3479/3480/3485/3572/3597/3678/3685/388/3925/3956/3958/4147/4282/4313/4314/4321/4524/5054/5154/5328/5743/57447/5795/5803/5915/595/596/6091/6275/65065/7490/800/8828/896/9860"	45
"E.Pr.24h.1"	"DOID:3070"	"malignant glioma"	"23/545"	"207/8007"	0.0133444425680656	0.0415160435450928	0.0238418554452633	"6347/6382/841/4155/596/4312/5054/8842/6275/3479/1031/4313/4147/4233/1051/10381/5337/10161/100133941/6091/3576/358/5155"	23
"E.Pr.24h.2"	"DOID:3070"	"malignant glioma"	"25/504"	"207/8007"	0.00121600317339576	0.0121553271840101	0.00845915217947671	"3569/6347/5054/3725/4316/5743/4318/3688/1030/4233/3371/3418/3909/768/4147/595/3685/5915/8870/4255/10161/5154/3981/7447/1026"	25
"F.Co.48h.1"	"DOID:3070"	"malignant glioma"	"7/77"	"207/8007"	0.00362590322328759	0.0398714997782255	0.0284258962562312	"6347/6387/3418/8870/3485/6275/10512"	7
"L.Pbmc.24h.2"	"DOID:3070"	"malignant glioma"	"17/225"	"207/8007"	6.83341763551613e-05	0.00124403244133755	0.000829969753301555	"3779/8870/6275/1051/10512/3569/366/4233/3956/3418/3597/5008/1026/10161/4318/754/6624"	17
"L.Pbmc.6h.1"	"DOID:3070"	"malignant glioma"	"7/65"	"207/8007"	0.00136185379078439	0.0092693166910377	0.00513106890023175	"8870/1051/3569/5008/1026/10161/4318"	7
"L.Pbmc.8h.1"	"DOID:3070"	"malignant glioma"	"11/140"	"207/8007"	0.000970721416838391	0.00751095696278705	0.00427883782422186	"10135/5328/8870/10512/8829/3569/3956/5008/1026/10161/3915"	11
"L.Pbmc.8h.2"	"DOID:3070"	"malignant glioma"	"15/158"	"207/8007"	1.30899567431431e-05	0.000191886865893802	0.000100836508882585	"10135/5328/8870/6275/1051/10512/8829/3569/3956/10215/5008/1026/10161/10457/3915"	15
"L.T.10d.1"	"DOID:3070"	"malignant glioma"	"19/186"	"207/8007"	2.83054833672253e-07	7.89430930980451e-05	5.14295503815891e-05	"104/8837/3576/2065/6624/8870/3487/3565/3569/3725/3897/10161/57534/8828/5329/388/6622/412/3371"	19
"M.APC.12h.1"	"DOID:3070"	"malignant glioma"	"27/600"	"207/8007"	0.00317351163092178	0.0259537258452939	0.016987256457446	"104/366/836/842/6347/595/1027/8837/3576/5045/8870/3485/3597/3569/3685/3915/10161/4318/57447/8828/5154/5329/5925/5054/6539/412/3371"	27
"M.APC.12h.2"	"DOID:3070"	"malignant glioma"	"23/357"	"207/8007"	4.53189776354225e-05	0.00730105161688327	0.0053513359824229	"366/10018/79682/8837/3576/6624/5045/8870/3597/3569/3685/3725/3956/3958/10161/4318/65065/57447/5154/6622/412/3371/7490"	23
"M.APC.18h.1"	"DOID:3070"	"malignant glioma"	"26/404"	"207/8007"	1.41952886473551e-05	0.0041489859789	0.00324625582492807	"366/6347/1028/79682/8837/3576/355/6624/8870/3597/3685/3738/3915/3956/3958/10161/4318/5154/5329/5337/388/5054/10653/3925/412/3371"	26
"M.APC.24h.2"	"DOID:3070"	"malignant glioma"	"21/244"	"207/8007"	1.1667470088879e-06	6.42608352587489e-05	3.93009518783292e-05	"366/596/6347/1051/8837/3576/6624/8870/3725/3915/4133/4312/4321/4524/5328/5337/5743/387/6275/10371/4087"	21
"M.APC.24h.3"	"DOID:3070"	"malignant glioma"	"33/543"	"207/8007"	3.0595598751294e-06	0.000158893142848387	0.000111861803153854	"366/482/596/598/10018/1051/79682/6624/5045/3418/8870/3569/3685/3725/3956/3958/10161/4321/4323/4318/4609/10135/65065/57447/5154/5294/5328/5338/6275/6622/3925/412/3371"	33
"M.APC.24h.5"	"DOID:3070"	"malignant glioma"	"27/496"	"207/8007"	0.000176328883639369	0.002165539102196	0.00118905990612075	"55966/366/10124/816/6347/79682/8837/3576/6624/3383/8870/3569/3725/3815/10161/4133/4316/4318/8828/5029/5294/5329/5743/5747/10371/5054/412"	27
"M.APC.24h.6"	"DOID:3070"	"malignant glioma"	"17/290"	"207/8007"	0.00133596144296605	0.0471805330647485	0.0373773146092996	"596/55859/1026/8837/2944/3487/3566/3815/3915/3958/4147/4155/4609/5029/5747/5881/6539"	17
"M.APC.24h.7"	"DOID:3070"	"malignant glioma"	"14/125"	"207/8007"	3.74891556997319e-06	0.00199442308322574	0.0017008238006931	"8870/6275/1051/366/3956/10215/3418/5008/10161/8837/4318/10653/6624/3915"	14
"M.APC.24h.8"	"DOID:3070"	"malignant glioma"	"6/57"	"207/8007"	0.00336035332721424	0.0294030916131246	0.0196315378589884	"896/4316/3956/1032/4318/596"	6
"M.APC.5d.1"	"DOID:3070"	"malignant glioma"	"23/359"	"207/8007"	4.94373418348725e-05	0.00796674001417565	0.00588393963473463	"366/10018/79682/8837/3576/6624/5045/8870/3485/3597/3569/3725/3956/3958/10161/4318/65065/57447/5154/6622/412/3371/7490"	23
"M.Neutr.36h.1"	"DOID:3070"	"malignant glioma"	"14/179"	"207/8007"	0.000211354630331813	0.0070383406948908	0.00464842957494553	"366/598/1051/8837/3576/3417/3566/3678/3815/3915/3987/4282/4609/412"	14
"M.Neutr.72h.1"	"DOID:3070"	"malignant glioma"	"46/1020"	"207/8007"	8.81823526114188e-05	0.00279131062304606	0.00218492306875256	"366/596/598/811/842/6347/595/896/1032/1051/8837/3576/5045/3383/3418/8870/3485/3597/3566/3572/3725/3956/3981/3987/6416/4282/4524/4548/4609/10135/5029/64098/5294/5329/5337/9588/5743/5795/5879/5881/6539/6598/3925/412/3371/7490"	46
"Musc.Skel.24h.1"	"DOID:3070"	"malignant glioma"	"27/496"	"207/8007"	0.000176328883639369	0.002165539102196	0.00118905990612075	"55966/366/10124/816/6347/79682/8837/3576/6624/3383/8870/3569/3725/3815/10161/4133/4316/4318/8828/5029/5294/5329/5743/5747/10371/5054/412"	27
"E.Pan.3d.1"	"DOID:552"	"pneumonia"	"19/441"	"108/8007"	5.61299804403804e-06	0.000201787279683168	0.000138257004453147	"1281/2054/21/2294/3371/348/3486/3488/3566/4313/5054/5328/5743/595/627/6696/7056/780/839"	19
"E.Pr.24h.1"	"DOID:552"	"pneumonia"	"15/545"	"108/8007"	0.00618930050082219	0.0245156683252079	0.0140788709723452	"6347/7124/348/4638/4312/5054/3162/1277/3291/4313/3488/3557/57016/7056/3576"	15
"E.Pr.24h.2"	"DOID:552"	"pneumonia"	"22/504"	"108/8007"	7.16216797708117e-07	5.60081535807748e-05	3.89772720436944e-05	"3569/6347/6696/5054/4316/5743/4318/3589/3371/1277/29126/3488/3552/595/929/7056/3486/7035/3965/780/54210/1281"	22
"E.Pr.24h.3"	"DOID:552"	"pneumonia"	"9/180"	"108/8007"	0.000693994154410213	0.0151439438694514	0.011453512548349	"6347/3146/3486/3572/4313/5054/6590/7056/3371"	9
"E.Pr.48h.1"	"DOID:552"	"pneumonia"	"7/120"	"108/8007"	0.00113882375913057	0.0133220892577539	0.00927344073969286	"6347/3291/3486/3569/4313/6441/7056"	7
"F.Co.48h.1"	"DOID:552"	"pneumonia"	"7/77"	"108/8007"	7.39431978044891e-05	0.0123731617659512	0.00882129377316712	"6347/929/6387/3486/6590/7056/7422"	7
"L.Pbmc.24h.2"	"DOID:552"	"pneumonia"	"10/225"	"108/8007"	0.000876396103130847	0.00876396103130848	0.00584697177774472	"7295/54210/3569/3965/929/348/7056/64127/3597/4318"	10
"L.Pbmc.6h.1"	"DOID:552"	"pneumonia"	"7/65"	"108/8007"	2.44422167708002e-05	0.000665494902077696	0.000368387477646032	"54210/3569/929/7056/64127/3557/4318"	7
"L.Pbmc.8h.1"	"DOID:552"	"pneumonia"	"9/140"	"108/8007"	0.000106491804960391	0.00143300928848874	0.000816355941916042	"5328/3552/11213/54210/3569/929/7056/64127/3557"	9
"L.Pbmc.8h.2"	"DOID:552"	"pneumonia"	"9/158"	"108/8007"	0.000266662608882783	0.00207225762324573	0.00108897095827846	"5328/3552/11213/54210/3569/7035/929/7056/64127"	9
"L.T.10d.1"	"DOID:552"	"pneumonia"	"9/186"	"108/8007"	0.000877691170998921	0.00885792935654296	0.00577073061417914	"29126/8837/1513/3576/3458/3565/3569/3371/54210"	9
"M.APC.12h.1"	"DOID:552"	"pneumonia"	"25/600"	"108/8007"	2.58260839300215e-07	0.000201443454654168	0.000131848954800636	"21/348/671/839/6361/6362/6347/595/8837/3576/3146/3597/3569/11213/3965/4318/64127/5265/5054/7035/7056/3371/7124/54210/7422"	25
"M.APC.12h.2"	"DOID:552"	"pneumonia"	"14/357"	"108/8007"	0.00029266438514205	0.0118854258632688	0.0087114720489651	"29126/8837/3576/3597/3569/3965/4318/64127/7056/3371/7124/54210/7295/7422"	14
"M.APC.18h.1"	"DOID:552"	"pneumonia"	"15/404"	"108/8007"	0.000316641600943775	0.0126141900795814	0.00986961349853674	"6362/6347/29126/8837/3576/3597/11213/3965/4318/64127/5054/7035/7056/3371/54210"	15
"M.APC.24h.2"	"DOID:552"	"pneumonia"	"15/244"	"108/8007"	8.25028275107332e-07	5.96864476266824e-05	3.65033258052042e-05	"6347/929/29126/8837/1513/3576/7852/3553/4312/4582/5328/5743/387/7056/54210"	15
"M.APC.24h.3"	"DOID:552"	"pneumonia"	"15/543"	"108/8007"	0.00598641264704889	0.0413826009636413	0.0291336194879497	"6361/929/3586/3569/3965/4318/64127/5327/5328/7035/7056/3371/7124/54210/7295"	15
"M.APC.24h.5"	"DOID:552"	"pneumonia"	"20/496"	"108/8007"	8.3315212284375e-06	0.000284720681980516	0.000156335180945509	"348/671/6347/6366/29126/8837/3576/7852/2294/3486/3569/4316/4318/64127/5743/5054/7056/7124/54210/7422"	20
"M.APC.4h.1"	"DOID:552"	"pneumonia"	"8/112"	"108/8007"	0.000125691274186648	0.0393991308494187	0.0299159835095373	"929/29126/8837/3586/3965/64127/5328/7056"	8
"M.APC.5d.1"	"DOID:552"	"pneumonia"	"15/359"	"108/8007"	8.6286063961242e-05	0.00904771013536452	0.00668230420150972	"29126/8837/3576/3597/3569/3965/4318/64127/7035/7056/3371/7124/54210/7295/7422"	15
"M.APC.90min.1"	"DOID:552"	"pneumonia"	"3/9"	"108/8007"	0.000188980878024663	0.00977488123071631	0.00574650415946778	"3576/929/7056"	3
"M.Neutr.36h.1"	"DOID:552"	"pneumonia"	"10/179"	"108/8007"	0.000141307302507037	0.0056336845181049	0.00372073289218317	"671/929/29126/8837/3576/3566/4282/64127/7124/54210"	10
"M.Neutr.72h.1"	"DOID:552"	"pneumonia"	"24/1020"	"108/8007"	0.00409287844287396	0.0400948769868909	0.0313846194487142	"6347/595/929/29126/8837/3576/3162/3597/3552/3553/3566/3572/11213/3965/4282/64127/5743/5265/6590/6890/3371/7124/54210/7295"	24
"Musc.Skel.24h.1"	"DOID:552"	"pneumonia"	"20/496"	"108/8007"	8.3315212284375e-06	0.000284720681980516	0.000156335180945509	"348/671/6347/6366/29126/8837/3576/7852/2294/3486/3569/4316/4318/64127/5743/5054/7056/7124/54210/7422"	20
"E.Pr.24h.1"	"DOID:1091"	"tooth disease"	"25/545"	"162/8007"	8.89204552233844e-05	0.0014157531302233	0.000813039456428468	"6347/7015/7124/1234/4982/8743/1906/133/3635/4312/5054/8842/2705/1277/4313/4322/2212/820/3559/3557/1051/2357/1672/50943/3576"	25
"E.Pr.24h.2"	"DOID:1091"	"tooth disease"	"26/504"	"162/8007"	8.20616320948762e-06	0.000305581887134253	0.000212660971393739	"3569/6347/4982/1075/1906/5054/5743/4318/1030/3589/1277/121512/10630/4322/10970/820/3552/1673/133/929/7076/8743/9622/1672/2150/6372"	26
"E.Pr.48h.1"	"DOID:1091"	"tooth disease"	"9/120"	"162/8007"	0.000698678964941125	0.0102602045339533	0.00714207785894879	"6347/1543/1906/3339/3595/7850/3569/4313/6441"	9
"E.Pr.48h.3"	"DOID:1091"	"tooth disease"	"12/226"	"162/8007"	0.00205668018618868	0.0480833161816632	0.0417013710613864	"5243/6348/1535/1673/2213/2247/3082/3347/3458/3557/4359/5327"	12
"F.Co.48h.1"	"DOID:1091"	"tooth disease"	"6/77"	"162/8007"	0.00453659598484825	0.0446543369488984	0.0318357612971807	"6347/6354/929/3082/10673/7422"	6
"F.F.36h.1"	"DOID:1091"	"tooth disease"	"21/536"	"162/8007"	0.00256739437307228	0.0205132217080826	0.0138401801929574	"133/727/6347/6348/6352/1051/3576/2213/121512/2252/2952/3339/7850/3569/3635/4953/7099/7124/10673/7421/7422"	21
"L.Pbmc.24h.1"	"DOID:1091"	"tooth disease"	"16/194"	"162/8007"	1.70648225380631e-06	0.000177189740686889	0.000142805620186949	"2213/2212/1906/820/1075/133/6279/929/10673/64127/7850/11009/5008/10970/4318/8743"	16
"L.Pbmc.24h.2"	"DOID:1091"	"tooth disease"	"18/225"	"162/8007"	5.78501154109215e-07	3.15950630321187e-05	2.10789894209836e-05	"2213/3119/2212/1906/820/1051/1075/3569/133/929/10673/64127/7850/5008/10970/217/4318/5468"	18
"L.Pbmc.2M.1"	"DOID:1091"	"tooth disease"	"4/38"	"162/8007"	0.00697737439967418	0.0447424133379107	0.0274504598092445	"3569/3606/960/3586"	4
"L.Pbmc.6h.1"	"DOID:1091"	"tooth disease"	"10/65"	"162/8007"	5.98169046432101e-07	3.2573023528439e-05	1.80309329785753e-05	"10630/1906/820/1051/3569/929/64127/3557/5008/4318"	10
"L.Pbmc.8h.1"	"DOID:1091"	"tooth disease"	"14/140"	"162/8007"	7.87613139357947e-07	3.85162623638992e-05	2.1941923122024e-05	"5328/3552/10630/1906/820/3569/133/7076/929/64127/3557/5008/8743/54757"	14
"L.Pbmc.8h.2"	"DOID:1091"	"tooth disease"	"16/158"	"162/8007"	1.03248328059435e-07	7.39946351092617e-06	3.88841656551322e-06	"5328/3552/3119/10630/1906/820/9260/1051/3569/133/7076/929/64127/1493/5008/8743"	16
"L.T.10d.1"	"DOID:1091"	"tooth disease"	"12/186"	"162/8007"	0.00037315477856416	0.00461867046675639	0.00300895412307942	"133/6352/1493/3576/3458/3595/3603/7850/3565/3569/5468/10673"	12
"M.APC.12h.1"	"DOID:1091"	"tooth disease"	"25/600"	"162/8007"	0.000397563026862459	0.0073833133560171	0.00483253303329055	"133/671/836/840/6347/6352/6354/4064/1435/1493/3576/1906/2214/2357/3119/7850/3569/3635/4318/64127/4953/10630/5054/7124/7422"	25
"M.APC.18h.1"	"DOID:1091"	"tooth disease"	"19/404"	"162/8007"	0.000493358147842019	0.0139916370727996	0.0109473576384313	"6347/6354/4064/1435/1493/6372/3576/1543/1906/2214/2357/3119/7850/4318/64127/4953/10630/5054/10673"	19
"M.APC.24h.2"	"DOID:1091"	"tooth disease"	"16/244"	"162/8007"	3.1874658609987e-05	0.00084325381172565	0.000515721237397633	"6347/929/4064/1051/6372/3576/3553/7850/4312/4321/4322/4317/5328/5743/7097/7099"	16
"M.APC.24h.3"	"DOID:1091"	"tooth disease"	"22/543"	"162/8007"	0.0013189047532226	0.0143111413700176	0.0100751363472457	"360/840/6348/6354/929/4064/1051/1435/1906/3586/7850/3559/3569/4321/4318/64127/10630/5327/5328/6279/7099/7124"	22
"M.APC.24h.5"	"DOID:1091"	"tooth disease"	"21/496"	"162/8007"	0.000983264890315896	0.00623263067571205	0.00342222924473275	"133/671/6347/729230/4064/1435/3576/1673/1906/3569/4322/4317/4318/4790/64127/5468/5743/6279/5054/7124/7422"	21
"M.APC.4h.1"	"DOID:1091"	"tooth disease"	"9/112"	"162/8007"	0.000421245813881921	0.0393991308494187	0.0299159835095373	"729230/929/1543/1906/121512/3586/3559/64127/5328"	9
"M.APC.90min.1"	"DOID:1091"	"tooth disease"	"3/9"	"162/8007"	0.000624408117064259	0.0137890125851691	0.00810635099346582	"3576/820/929"	3
"M.Neutr.36h.1"	"DOID:1091"	"tooth disease"	"11/179"	"162/8007"	0.000981572036947858	0.014632036037677	0.00966363977074596	"671/929/1051/3576/2213/4317/64127/5468/6279/7099/7124"	11
"Musc.Skel.24h.1"	"DOID:1091"	"tooth disease"	"21/496"	"162/8007"	0.000983264890315896	0.00623263067571205	0.00342222924473275	"133/671/6347/729230/4064/1435/3576/1673/1906/3569/4322/4317/4318/4790/64127/5468/5743/6279/5054/7124/7422"	21
"E.Pr.24h.1"	"DOID:2320"	"obstructive lung disease"	"36/545"	"308/8007"	0.000931608372256193	0.00657796520236546	0.003777597335556	"6347/1080/7450/7124/1234/4982/23645/1571/1906/133/596/6648/624/4638/4312/5054/3162/942/4846/1277/201163/4313/6376/4322/820/4233/3557/7056/374/623/4094/1672/3952/50943/2729/3576"	36
"E.Pr.24h.2"	"DOID:2320"	"obstructive lung disease"	"36/504"	"308/8007"	0.000212851350043692	0.00405975013985774	0.00282526695693425	"3320/3569/6347/6696/4982/1571/1906/3303/6318/101/5054/5743/4318/9122/4233/3371/1277/4837/6376/4322/820/3552/1673/719/133/6317/929/7056/2152/25805/1672/9173/1545/3620/54210/136"	36
